Date,QUANDL.AUDUSD - Rate,QUANDL.AUDNZD - Rate,QUANDL.AUDJPY - Rate,QUANDL.AUDGBP - Rate,QUANDL.AUDEUR - Rate,QUANDL.AUDCHF - Rate,QUANDL.AUDCAD - Rate,QUANDL.CADUSD - Rate,QUANDL.CADNZD - Rate,QUANDL.CADJPY - Rate,QUANDL.CADGBP - Rate,QUANDL.CADEUR - Rate,QUANDL.CADCHF - Rate,QUANDL.CHFUSD - Rate,QUANDL.CHFNZD - Rate,QUANDL.CHFJPY - Rate,QUANDL.CHFGBP - Rate,QUANDL.CHFEUR - Rate,QUANDL.EURUSD - Rate,QUANDL.EURNZD - Rate,QUANDL.EURJPY - Rate,QUANDL.EURGBP - Rate,QUANDL.GBPUSD - Rate,QUANDL.GBPNZD - Rate,QUANDL.GBPJPY - Rate,QUANDL.JPYUSD - Rate,QUANDL.JPYNZD - Rate,QUANDL.NZDUSD - Rate,YAHOO.INDEX_GDAXI - Close,YAHOO.INDEX_FTSE - Close,YAHOO.INDEX_AORD - Close,NIKKEI.INDEX - Close Price,YAHOO.INDEX_GSPTSE - Close,OFDP.SILVER_5 - USD,WGC.GOLD_DAILY_USD - Value,WSJ.COPPER - Value,WSJ.CORN_2 - Value,WSJ.PL_MKT - Value,OFDP.FUTURE_B1 - Settle,FED.JRXWTFB_N_B - Value
2013-03-19,1.03879,1.25868,98.7255,0.687558,0.800023,0.9788,1.06122,0.978906,1.18609,93.0483,0.64784,0.753913,0.922424,1.06148,1.28591,100.878,0.702459,0.817313,1.29829,1.57308,123.428,0.859157,1.51114,1.83098,143.607,0.010463,0.012762,0.825346,7947.79,6441.3,5004.4,12468.23,12773.9,28.85,1610.8,3.3955,7.475,1579.0,107.45,
2013-03-18,1.03902,1.2606,99.3149,0.689779,0.797197,0.980407,1.06177,0.978534,1.18731,93.626,0.649739,0.750852,0.922144,1.06002,1.28572,101.539,0.703691,0.813118,1.30336,1.58127,124.591,0.86537,1.50658,1.8274,143.981,0.010463,0.0126621,0.824286,8010.7,6457.9,5027.4,12220.63,12781.8,28.8,1603.8,3.417,7.365,1580.0,109.51,
2013-03-17,,,,0.688088,,,,,1.18731,93.626,0.648724,,0.922144,,1.28572,101.539,,,,,,,,,,,0.0126621,,,,,,,,,,,,,
2013-03-16,,,,0.688655,,,,,1.18989,93.8138,0.649067,,0.925528,,1.28572,101.37,,,,,,,,,,,0.0126621,,,,,,,,,,,,,
2013-03-15,1.03396,1.2589,99.3145,0.691325,0.796624,0.983027,1.06129,0.974306,1.18662,93.5796,0.651374,0.7507,0.926149,1.05204,1.28102,101.036,0.703308,0.810609,1.29792,1.58049,124.649,0.867712,1.49578,1.82149,143.669,0.0104708,0.0126621,0.821201,8042.85,6489.7,5129.3,12560.95,12830.0,28.91,1595.5,3.508,7.335,1593.0,109.82,
2013-03-14,1.03068,1.2494,98.9701,0.691004,0.792042,0.977323,1.05811,0.974072,1.18083,93.5375,0.65305,0.748544,0.923581,1.05466,1.27854,101.27,0.707098,0.810449,1.30137,1.57762,124.966,0.872497,1.49161,1.80827,143.238,0.0104708,0.012637,0.824933,8058.37,6529.4,5043.8,12381.19,12799.9,28.64,1586.0,3.5235,7.345,1583.0,109.42,
2013-03-13,1.02735,1.24667,98.8217,0.689676,0.789217,0.974951,1.05513,0.973736,1.18154,93.6664,0.653525,0.747841,0.923899,1.05393,1.27891,101.39,0.7073,0.809488,1.30203,1.57989,125.25,0.873814,1.49001,1.80809,143.343,0.0104708,0.012637,0.824125,7970.91,6481.5,5104.4,12239.66,12744.1,29.12,1589.3,3.5095,7.285,1595.0,108.52,
2013-03-12,1.02348,1.24495,98.3496,0.686104,0.786937,0.97323,1.05211,0.972775,1.18324,93.4768,0.652145,0.747983,0.925036,1.05163,1.27912,101.044,0.705009,0.808643,1.30063,1.57868,124.971,0.871884,1.49184,1.81448,143.349,0.0104708,0.0127379,0.824366,7966.12,6510.6,5128.6,12314.81,12878.6,29.25,1594.0,3.538,7.33,1604.0,109.65,
2013-03-11,1.02434,1.24254,97.6611,0.684757,0.787038,0.972516,1.05424,0.971554,1.18071,93.1397,0.64942,0.746526,0.922836,1.05333,1.27933,100.918,0.70414,0.809454,1.30141,1.57868,124.073,0.870029,1.49595,1.81462,142.624,0.0104708,0.0127379,0.824366,7984.29,6503.6,5160.0,12349.05,12858.5,28.9,1579.0,3.5,7.285,1594.0,110.22,
2013-03-10,,,,0.685066,,,,,1.18071,93.1397,0.65019,,0.922836,,1.27933,100.918,,,,,,,,,,,0.0127379,,,,,,,,,,,,,
2013-03-09,,,,0.683582,,,,,1.17503,92.2473,0.647384,,0.918777,,1.2788,100.424,,,,,,,,,,,0.0127379,,,,,,,,,,,,,
2013-03-08,1.02603,1.23694,96.403,0.682026,0.787312,0.969781,1.0567,0.970991,1.17066,91.2277,0.645339,0.745088,0.917748,1.05804,1.27549,99.3901,0.703226,0.81184,1.30317,1.57111,122.411,0.86623,1.5046,1.81395,141.356,0.0106373,0.012838,0.829537,7986.47,6483.6,5137.5,12283.62,12835.6,28.78,1581.8,3.4915,7.22,1588.0,110.85,
2013-03-07,1.02525,1.23466,95.7318,0.678581,0.786603,0.966361,1.05379,0.972966,1.17162,90.8508,0.643913,0.746456,0.917126,1.06098,1.27763,99.0593,0.702073,0.813903,1.30356,1.5698,121.709,0.862698,1.51107,1.81951,141.092,0.0107389,0.0129358,0.830468,7939.77,6439.2,5123.1,11968.08,12826.5,29.01,1579.5,3.5015,7.1,1596.0,111.15,
2013-03-06,1.02011,1.23475,95.216,0.675543,0.783121,0.960678,1.04858,0.973045,1.17785,90.9408,0.644364,0.747417,0.916254,1.06204,1.28529,99.1232,0.703357,0.815379,1.30247,1.57645,121.577,0.862593,1.51005,1.82756,140.95,0.0107389,0.0129358,0.826151,7919.33,6427.6,5130.9,11932.27,12832.0,28.74,1574.0,3.474,7.065,1590.0,111.06,
2013-03-05,1.01756,1.2357,95.1531,0.676316,0.782021,0.959306,1.0463,0.972691,1.18119,90.9408,0.646419,0.747417,0.916791,1.06098,1.28843,99.2084,0.705138,0.815326,1.30133,1.5804,121.687,0.864952,1.5045,1.82726,140.69,0.0107389,0.0130359,0.823472,7870.31,6432.0,5088.1,11683.45,12736.0,28.93,1579.8,3.4965,7.2575,1587.0,111.61,
2013-03-04,1.02232,1.23649,95.1797,0.677445,0.783017,0.959375,1.04889,0.974681,1.17898,90.7646,0.646044,0.746338,0.915968,1.06595,1.28576,99.2563,0.706248,0.816158,1.30574,1.57958,121.605,0.865403,1.50865,1.82507,140.512,0.0107389,0.0130359,0.826661,7691.68,6345.6,5028.5,11652.29,12707.4,28.69,1574.3,3.483,7.225,1578.0,110.09,
2013-03-03,,,,0.677684,,,,,1.17898,90.7646,0.645974,,0.915968,,1.28707,99.0992,,,,,,,,,,,0.0130359,,,,,,,,,,,,,
2013-03-02,,,,0.676071,,,,,1.17822,90.1382,0.642872,,0.910514,,1.29158,98.9934,,,,,,,,,,,0.0130359,,,,,,,,,,,,,
2013-03-01,1.02377,1.23665,94.3252,0.675486,0.781103,0.95315,1.04953,0.975354,1.17822,89.8772,0.64351,0.744169,0.908126,1.07405,1.29758,98.9594,0.708632,0.819438,1.31075,1.58328,120.78,0.864771,1.51571,1.83104,139.683,0.0108394,0.0131352,0.827736,7708.16,6378.6,5100.9,11606.38,12773.1,28.01,1582.3,,7.275,1579.0,110.4,
2013-02-28,1.0228,1.23698,94.0033,0.675537,0.782129,0.952558,1.04921,0.974764,1.1788,89.5812,0.643759,0.745327,0.907894,1.07371,1.29863,98.6641,0.709104,0.82096,1.30781,1.58145,120.186,0.863717,1.51414,1.83118,139.153,0.0108262,0.0131635,0.826755,7741.7,6360.8,5120.4,11559.36,12821.8,28.95,1588.5,3.5275,7.215,1598.0,111.38,
2013-02-27,1.02685,1.23248,95.201,0.677657,0.782649,0.955502,1.05275,0.975469,1.17049,90.449,0.643672,0.74337,0.908511,1.07475,1.28962,99.6227,0.709239,0.81911,1.31192,1.57469,121.661,0.865856,1.51543,1.81831,140.463,0.0108262,0.0129593,0.833425,7675.83,6325.9,5053.1,11253.97,12732.4,29.07,1604.3,3.545,7.135,1609.0,111.87,
2013-02-26,1.0302,1.22968,96.4895,0.680281,0.780405,0.957596,1.05396,0.977537,1.1665,91.5531,0.645439,0.740423,0.908511,1.07598,1.284,100.772,0.710482,0.814985,1.32019,1.57554,123.642,0.871802,1.51436,1.80735,141.844,0.0106611,0.0127379,0.837914,7597.11,6270.4,5021.8,11398.81,12660.4,28.75,1590.5,3.5665,7.125,1605.0,112.71,
2013-02-25,1.02927,1.23036,96.1259,0.677482,0.779526,0.956942,1.05036,0.980053,1.16784,91.4481,0.645249,0.742074,0.910996,1.07562,1.28354,100.401,0.70826,0.814467,1.3206,1.57817,123.313,0.869552,1.51864,1.81473,141.83,0.0106611,0.012762,0.836702,7773.19,6355.4,5072.7,11662.52,12650.9,29.17,1586.3,3.541,7.04,1620.0,114.44,
2013-02-24,,,,0.678373,,,,,1.16934,91.4481,0.644257,,0.910996,,1.28379,100.401,,,,,,,,,,,0.012762,,,,,,,,,,,,,
2013-02-23,,,,0.674185,,,,,1.17372,91.5401,0.643308,,0.912877,,1.28573,100.282,,,,,,,,,,,0.012762,,,,,,,,,,,,,
2013-02-22,1.02741,1.22829,95.9902,0.672482,0.773318,0.952708,1.04468,0.983663,1.17583,91.8989,0.643793,0.740225,0.911888,1.07858,1.28931,100.742,0.70595,0.811757,1.32929,1.58851,124.084,0.869681,1.52834,1.82646,142.699,0.0106611,0.012762,0.836791,7661.91,6335.7,5036.7,11385.94,12701.6,28.79,1576.5,3.53,7.005,1611.0,114.1,
2013-02-21,1.03292,1.22675,96.6535,0.670616,0.772263,0.953066,1.04621,0.987386,1.17263,92.3956,0.640987,0.738239,0.911074,1.0838,1.28728,101.418,0.703664,0.81037,1.33748,1.58877,125.156,0.868344,1.54017,1.82949,144.132,0.0106611,0.0126621,0.842064,7583.57,6291.5,4998.6,11309.13,12640.0,28.72,1577.0,3.5505,7.0,1607.0,113.53,
2013-02-20,1.03196,1.22146,96.7424,0.667059,0.772783,0.952952,1.04245,0.989885,1.17167,92.7908,0.639907,0.741284,0.914093,1.08282,1.28166,101.526,0.699981,0.810956,1.33532,1.58063,125.188,0.863188,1.54698,1.83101,145.017,0.0106611,0.012637,0.844966,7728.9,6395.4,5114.4,11468.28,12714.1,29.11,1588.5,3.6055,7.1,1659.0,115.6,
2013-02-19,1.02995,1.21939,96.5856,0.664806,0.771427,0.950608,1.03763,0.992662,1.17513,93.0908,0.64072,0.743441,0.916227,1.08346,1.28267,101.615,0.699302,0.811468,1.33525,1.58063,125.207,0.861768,1.54945,1.83426,145.31,0.0106373,0.012637,0.844782,7752.45,6379.1,5101.0,11372.34,12810.2,30.0,1607.8,3.6445,7.035,1685.0,117.52,
2013-02-18,1.03218,1.22031,96.45,0.665206,0.771973,0.950894,1.03698,0.995416,1.17524,92.8167,0.641598,0.744497,0.916063,1.08556,1.28107,101.175,0.699528,0.811828,1.33714,1.58053,124.937,0.861796,1.55169,1.83434,144.985,0.0106611,0.0126621,0.846087,7628.73,6318.2,5082.9,11407.87,,30.0,1610.8,,,1692.0,117.38,
2013-02-17,,,,0.665063,,,,,1.17524,92.8167,0.641307,,0.917312,,1.28107,101.175,,,,,,,,,,,0.0126621,,,,,,,,,,,,,
2013-02-16,,,,0.666941,,,,,1.17571,92.8691,0.643184,,0.919246,,1.27892,101.027,,,,,,,,,,,0.0126621,,,,,,,,,,,,,
2013-02-15,1.03466,1.22429,96.5679,0.665238,0.77134,0.950972,1.03649,0.998208,1.18122,93.1736,0.641919,0.744116,0.917539,1.08788,1.28741,101.538,0.699432,0.811049,1.34162,1.58773,125.188,0.8625,1.55563,1.83994,145.152,0.0106611,0.012637,0.845304,7593.51,6328.3,5054.6,11173.83,12686.6,30.18,1612.3,3.731,7.06,1676.0,117.66,
2013-02-14,1.03111,1.22811,96.4943,0.659747,0.767084,0.946796,1.0348,0.996544,1.18688,93.2493,0.63769,0.741337,0.914851,1.08926,1.29745,101.936,0.697025,0.81035,1.34422,1.60105,125.804,0.860303,1.56266,1.86125,146.26,0.0106611,0.0127759,0.839664,7631.19,6327.4,5057.2,11307.28,12721.8,30.88,1646.0,3.73,7.035,1724.0,118.0,
2013-02-13,1.02759,1.22907,96.1871,0.655543,0.766548,0.943961,1.03317,0.995873,1.18974,93.0926,0.63465,0.742043,0.913734,1.08866,1.30203,101.913,0.694344,0.812086,1.34041,1.60328,125.479,0.855231,1.56779,1.87474,146.721,0.0106747,0.0127759,0.836103,7711.89,6359.1,5024.5,11251.41,12775.3,31.035,1645.0,3.734,7.04,1730.0,118.72,
2013-02-12,1.03024,1.23396,95.6673,0.653582,0.770234,0.945572,1.0345,0.995873,1.19276,92.4824,0.631854,0.744519,0.914111,1.08956,1.30485,101.197,0.691245,0.81463,1.33773,1.60228,124.234,0.848639,1.57619,1.88782,146.389,0.0107606,0.0128642,0.834973,7660.19,6338.4,4981.5,11369.12,12789.0,30.84,1647.5,3.7365,7.045,1708.0,118.66,
2013-02-11,1.03171,1.23451,95.9044,0.654864,0.769078,0.944368,1.03162,1.0001,1.19548,92.4661,0.634556,0.745618,0.915762,1.09229,1.30394,101.014,0.693569,0.814571,1.34165,1.60534,124.706,0.851366,1.5757,1.88515,146.543,0.0107606,0.0128642,0.835762,7633.74,6277.1,4980.3,,12748.2,31.16,1652.0,3.718,7.115,1708.0,118.13,
2013-02-10,,,,0.65351,,,,,1.19548,92.7057,0.632832,,0.91656,,1.3042,101.16,,,,,,,,,,,0.0128642,,,,,,,,,,,,,
2013-02-09,,,,0.655461,,,,,1.19896,93.4009,0.637004,,0.916938,,1.30757,101.876,,,,,,,,,,,0.0128642,,,,,,,,,,,,,
2013-02-08,1.03225,1.23096,96.5923,0.658699,0.763769,0.940477,1.02866,1.00352,1.1966,93.9188,0.640346,0.742577,0.914345,1.09762,1.30889,102.729,0.700339,0.812138,1.35167,1.61174,126.501,0.862219,1.56726,1.86926,146.682,0.0107389,0.012762,0.838348,7652.14,6263.9,4989.4,11153.16,12801.2,31.52,1668.3,3.7535,7.19,1680.0,118.9,
2013-02-07,1.03644,1.22893,96.7168,0.660806,0.765561,0.942902,1.03359,1.00287,1.18931,93.588,0.639458,0.740638,0.912239,1.09933,1.30369,102.58,0.700881,0.81184,1.35406,1.60578,126.363,0.863397,1.56855,1.86013,146.384,0.0107389,0.0127379,0.843235,7590.85,6228.4,4955.8,11357.07,12755.9,31.75,1668.0,3.72,7.205,1736.0,117.24,
2013-02-06,1.04168,1.23377,96.6113,0.662418,0.768738,0.946981,1.03937,1.0022,1.18708,92.9537,0.63727,0.739638,0.911092,1.10045,1.30284,102.018,0.699453,0.811829,1.35509,1.60516,125.685,0.861821,1.57254,1.86284,145.86,0.0108789,0.012762,0.844215,7581.18,6295.3,4940.5,11463.75,12761.6,31.7,1674.3,3.7335,7.32,1724.0,116.73,
2013-02-05,1.0419,1.23195,96.6321,0.661485,0.765473,0.946818,1.03883,1.003,1.18598,93.0312,0.638502,0.73699,0.911491,1.10045,1.30129,102.058,0.70049,0.808487,1.36114,1.60931,126.239,0.866338,1.571,1.85768,145.708,0.0108789,0.012762,0.845708,7664.66,6282.8,4902.6,11046.92,12745.7,32.01,1673.5,3.7615,7.375,1702.0,116.52,
2013-02-04,1.04116,1.23574,95.9797,0.661485,0.764767,0.946464,1.03932,1.0017,1.18707,92.8433,0.63629,0.735846,0.91049,1.10012,1.30267,102.204,0.699042,0.808134,1.36125,1.61593,125.539,0.864952,1.57408,1.86845,145.06,0.0108789,0.0127759,0.842208,7638.23,6246.8,4929.1,11260.35,12717.6,31.51,1666.0,3.7585,7.425,1696.0,115.6,
2013-02-03,,,,0.661156,,,,,1.18792,92.8433,0.637112,,0.91049,,1.30464,101.945,,,,,,,,,,,0.0127759,,,,,,,,,,,,,
2013-02-02,,,,0.657925,,,,,1.19039,91.7621,0.63252,,0.909237,,1.30922,100.927,,,,,,,,,,,0.0129717,,,,,,,,,,,,,
2013-02-01,1.04278,1.24676,94.9536,0.65991,0.769686,0.952435,1.04449,0.998395,1.19357,90.9048,0.631885,0.736746,0.912052,1.0951,1.30902,99.6876,0.693006,0.808051,1.35508,1.61995,123.37,0.857639,1.57997,1.88888,143.862,0.0110756,0.0131352,0.836436,7833.39,6347.2,4941.9,11191.34,12768.8,31.43,1669.0,3.7755,7.43,1687.0,116.76,
2013-01-31,1.04322,1.2505,94.9475,0.663262,0.77402,0.961561,1.04809,0.996839,1.19318,90.6124,0.632865,0.738438,0.917576,1.0863,1.3004,98.7521,0.689713,0.804752,1.34987,1.61601,122.714,0.857079,1.57511,1.88524,143.143,0.0110756,0.0131635,0.835342,7776.05,6276.9,4901.0,11138.66,12685.2,32.03,1664.8,3.7235,7.48,1672.0,115.55,
2013-01-30,1.04322,1.24948,94.6598,0.663408,0.775268,0.965685,1.04972,0.993782,1.19029,90.1776,0.631926,0.738553,0.919918,1.08044,1.29399,98.0283,0.686997,0.802908,1.34556,1.61164,122.096,0.855577,1.57265,1.88377,142.713,0.0110756,0.0131635,0.834903,7811.31,6323.1,4919.1,11113.95,12794.4,31.35,1677.5,3.74,7.46,1688.0,114.9,
2013-01-29,1.04141,1.24791,94.6432,0.6609,0.77392,0.969787,1.04894,0.992805,1.18964,90.2227,0.630013,0.73779,0.920421,1.07866,1.29245,98.0359,0.684446,0.801559,1.34565,1.61219,122.294,0.853813,1.57601,1.88828,143.235,0.0110756,0.0131635,0.834541,7848.57,6339.2,4910.8,10866.72,12830.6,31.06,1663.5,3.6775,7.355,1673.0,114.36,
2013-01-28,1.04533,1.24638,94.3786,0.661427,0.779037,0.969787,1.04935,0.99613,1.18743,90.3323,0.630311,0.742458,0.921817,1.07801,1.28926,98.0062,0.681894,0.803715,1.34143,1.59986,121.152,0.848822,1.58061,1.88439,142.78,0.0110756,0.0131352,0.838734,7833.0,6294.4,,10824.31,12815.9,30.87,1656.5,3.649,7.33,1681.0,113.48,
2013-01-27,,,,0.660342,,,,,1.18783,90.3323,0.629675,,0.921817,,1.28869,98.0062,,,,,,,,,,,0.0131352,,,,,,,,,,,,,
2013-01-26,,,,0.662264,,,,,1.18845,89.895,0.63081,,0.925388,,1.28458,97.1865,,,,,,,,,,,0.0132365,,,,,,,,,,,,,
2013-01-25,1.05198,1.2505,93.6775,0.664725,0.789328,0.97813,1.05014,1.002,1.19081,89.2047,0.632983,0.751616,0.931465,1.07562,1.27845,95.7596,0.679655,0.807139,1.33268,1.58395,118.652,0.842085,1.58271,1.88113,140.944,0.0112386,0.0133355,0.84137,7857.97,6284.5,4858.9,10926.65,12816.6,31.56,1660.0,3.6395,7.25,1678.0,113.28,
2013-01-24,1.05495,1.25421,93.61,0.665745,0.792077,0.980973,1.04794,1.00668,1.19691,89.3146,0.635294,0.755789,0.936082,1.07533,1.27854,95.4133,0.678666,0.807353,1.33192,1.58355,118.19,0.840638,1.58448,1.88388,140.597,0.0112617,0.013363,0.841102,7748.13,6264.9,4833.8,10620.87,12823.6,31.85,1671.0,3.6645,7.28,1680.0,113.28,
2013-01-23,1.05351,1.25659,94.0895,0.664591,0.790956,0.98158,1.04568,1.00744,1.20162,89.9903,0.635529,0.756364,0.938701,1.07334,1.28009,95.8446,0.67703,0.805707,1.33204,1.58859,118.957,0.840317,1.58523,1.89055,141.567,0.0111614,0.013363,0.838494,7707.54,6197.6,4812.1,10486.99,12794.1,32.23,1690.3,3.671,7.23,1694.0,112.8,
2013-01-22,1.05136,1.25702,94.4556,0.662743,0.789468,0.981451,1.04302,1.00792,1.20485,90.5506,0.634742,0.756876,0.941017,1.07119,1.28037,96.2488,0.675308,0.804386,1.33176,1.59199,119.646,0.839556,1.58637,1.89625,142.535,0.0111376,0.0133355,0.836558,7696.21,6179.2,4802.9,10709.93,12824.6,31.94,1690.5,3.691,7.33,1686.0,112.42,
