,cross1,cross2,rel
1514,OFDP.SILVER_5,WSJ.PL_MKT,0.754444644251734
1515,WGC.GOLD_DAILY_USD,WSJ.PL_MKT,0.396636561315265
1516,WSJ.COPPER,WSJ.PL_MKT,0.890150016694751
1517,WSJ.CORN_2,WSJ.PL_MKT,0.409671083961543
1519,OFDP.FUTURE_B1,WSJ.PL_MKT,0.0937078539000164
1520,FED.JRXWTFB_N_B,WSJ.PL_MKT,-0.0770381539098008
1521,AUDUSD,OFDP.FUTURE_B1,0.415338940546406
1522,AUDNZD,OFDP.FUTURE_B1,-0.0610231735447871
1523,AUDJPY,OFDP.FUTURE_B1,0.295453110753961
1524,AUDGBP,OFDP.FUTURE_B1,0.242372650932649
1525,AUDEUR,OFDP.FUTURE_B1,0.220395102302515
1526,AUDCHF,OFDP.FUTURE_B1,-0.108318668203956
1527,AUDCAD,OFDP.FUTURE_B1,0.44503354334362
1528,CADUSD,OFDP.FUTURE_B1,0.250719239685949
1529,CADNZD,OFDP.FUTURE_B1,-0.313269072043814
1530,CADJPY,OFDP.FUTURE_B1,0.104945015749351
1531,CADGBP,OFDP.FUTURE_B1,0.0226775778210725
1532,CADEUR,OFDP.FUTURE_B1,0.000830993231960711
1533,CADCHF,OFDP.FUTURE_B1,-0.391440729544078
1534,CHFUSD,OFDP.FUTURE_B1,0.591847624280003
1535,CHFNZD,OFDP.FUTURE_B1,0.07302682828482
1536,CHFJPY,OFDP.FUTURE_B1,0.246295768327614
1537,CHFGBP,OFDP.FUTURE_B1,0.531657121314326
1538,CHFEUR,OFDP.FUTURE_B1,0.605122269753598
1539,EURUSD,OFDP.FUTURE_B1,0.237531562077894
1540,EURNZD,OFDP.FUTURE_B1,-0.356370248269245
1541,EURJPY,OFDP.FUTURE_B1,0.0808885397156422
1542,EURGBP,OFDP.FUTURE_B1,0.0358651238158226
1543,GBPUSD,OFDP.FUTURE_B1,0.279506154758719
1544,GBPNZD,OFDP.FUTURE_B1,-0.489653092038955
1545,GBPJPY,OFDP.FUTURE_B1,0.0718142943192148
1546,JPYUSD,OFDP.FUTURE_B1,0.0117641751511933
1547,JPYNZD,OFDP.FUTURE_B1,-0.224342550684881
1548,NZDUSD,OFDP.FUTURE_B1,0.587761949132109
1549,YAHOO.INDEX_GDAXI,OFDP.FUTURE_B1,0.225772969250459
1550,YAHOO.INDEX_FTSE,OFDP.FUTURE_B1,0.257721138590601
1551,YAHOO.INDEX_AORD,OFDP.FUTURE_B1,0.043374774500913
1552,NIKKEI.INDEX,OFDP.FUTURE_B1,0.090547284474662
1553,YAHOO.INDEX_GSPTSE,OFDP.FUTURE_B1,0.228564184169871
1554,OFDP.SILVER_5,OFDP.FUTURE_B1,0.474899247965518
1555,WGC.GOLD_DAILY_USD,OFDP.FUTURE_B1,0.464817231599299
1556,WSJ.COPPER,OFDP.FUTURE_B1,0.163920096149868
1557,WSJ.CORN_2,OFDP.FUTURE_B1,0.432861719229887
1558,WSJ.PL_MKT,OFDP.FUTURE_B1,0.0937078539000164
1560,FED.JRXWTFB_N_B,OFDP.FUTURE_B1,0.108696662877192
1561,AUDUSD,FED.JRXWTFB_N_B,-0.670740238885281
1562,AUDNZD,FED.JRXWTFB_N_B,-0.640085255847017
1563,AUDJPY,FED.JRXWTFB_N_B,-0.0300938981115449
1564,AUDGBP,FED.JRXWTFB_N_B,-0.704022103971882
1565,AUDEUR,FED.JRXWTFB_N_B,-0.703336416101373
1566,AUDCHF,FED.JRXWTFB_N_B,-0.71954182458377
1567,AUDCAD,FED.JRXWTFB_N_B,0.268611027944112
1568,CADUSD,FED.JRXWTFB_N_B,-0.822768255198304
1569,CADNZD,FED.JRXWTFB_N_B,-0.535686191433615
1570,CADJPY,FED.JRXWTFB_N_B,-0.464248291030275
1571,CADGBP,FED.JRXWTFB_N_B,-0.625687834526889
1572,CADEUR,FED.JRXWTFB_N_B,-0.676563169351916
1573,CADCHF,FED.JRXWTFB_N_B,-0.662472228058662
1574,CHFUSD,FED.JRXWTFB_N_B,0.370099263071209
1575,CHFNZD,FED.JRXWTFB_N_B,0.0901072703505413
1576,CHFJPY,FED.JRXWTFB_N_B,0.592647666377757
1577,CHFGBP,FED.JRXWTFB_N_B,-0.335106754822835
1578,CHFEUR,FED.JRXWTFB_N_B,0.462808478711569
1579,EURUSD,FED.JRXWTFB_N_B,0.308889143966058
1580,EURNZD,FED.JRXWTFB_N_B,-0.0509643703524875
1581,EURJPY,FED.JRXWTFB_N_B,0.587624866093835
1582,EURGBP,FED.JRXWTFB_N_B,-0.39821547035713
1583,GBPUSD,FED.JRXWTFB_N_B,0.40182528180813
1584,GBPNZD,FED.JRXWTFB_N_B,0.51606286631191
1585,GBPJPY,FED.JRXWTFB_N_B,0.555267790190165
1586,JPYUSD,FED.JRXWTFB_N_B,-0.640546601744896
1587,JPYNZD,FED.JRXWTFB_N_B,-0.442173619587566
1588,NZDUSD,FED.JRXWTFB_N_B,0.193042977558961
1589,YAHOO.INDEX_GDAXI,FED.JRXWTFB_N_B,0.449610394357001
1590,YAHOO.INDEX_FTSE,FED.JRXWTFB_N_B,0.24498473188399
1591,YAHOO.INDEX_AORD,FED.JRXWTFB_N_B,0.298660538045758
1592,NIKKEI.INDEX,FED.JRXWTFB_N_B,0.31682608444239
1593,YAHOO.INDEX_GSPTSE,FED.JRXWTFB_N_B,0.475668936683375
1594,OFDP.SILVER_5,FED.JRXWTFB_N_B,-0.365480983995785
1595,WGC.GOLD_DAILY_USD,FED.JRXWTFB_N_B,-0.274446318617284
1596,WSJ.COPPER,FED.JRXWTFB_N_B,-0.260932748417538
1597,WSJ.CORN_2,FED.JRXWTFB_N_B,-0.217080004837082
1598,WSJ.PL_MKT,FED.JRXWTFB_N_B,-0.0770381539098008
1599,OFDP.FUTURE_B1,FED.JRXWTFB_N_B,0.108696662877192
