date,currency,event,importance,actual,forecast,previous,timestamp
2014-02-03,USD,KIT_PMI_FINAL,Low,53.7,53.9,53.7,1391435880000
2014-02-03,USD,ISM,High,51.3,56,56.5,1391439600000
2014-02-03,USD,CONSTRUCT_SPEND,Medium,0.1,0,0.8,1391439600000
2014-02-03,USD,ISM,Medium,60.5,54,53.5,1391439600000
2014-02-03,USD,DOMEST_VEHICL_SALE,Low,11.94,11.9,11.65,1391459640000
2014-02-03,USD,TOTAL_VEHICL_SALE,Low,15.16,15.7,15.3,1391459700000
2014-02-03,JPY,MONETARI_BASE_END_PERIOD,Medium,200.9,,201.8,1391471400000
2014-02-03,JPY,MONETARI_BASE,Low,51.9,,46.6,1391471400000
2014-02-03,NZD,ANZ_COMMOD_PRICE,Low,1.2,,1,1391472000000
2014-02-04,AUD,RESERV_BANK_AUSTRALIA_RATE_DECISION,High,2.5,2.5,2.5,1391484600000
2014-02-04,GBP,PURCHAS_MANAG_INDEX_CONSTRUCT,Medium,64.6,61.5,62.1,1391506200000
2014-02-04,EUR,ZONE_PPI,Low,-0.8,-0.8,-1.2,1391508000000
2014-02-04,EUR,ZONE_PPI,Low,0.2,0.2,-0.1,1391508000000
2014-02-04,USD,ISM,Low,64.4,,63.8,1391525100000
2014-02-04,USD,FACTORI_ORDER,Medium,-1.5,-1.8,1.5,1391526000000
2014-02-04,USD,IBD_TIPP_ECONOM_OPTIM,Low,44.9,44.5,45.2,1391526000000
2014-02-04,NZD,UNEMPLOY_RATE,High,6,6,6.2,1391550300000
2014-02-04,NZD,AVERAG_HOURLI_EARNING,Low,0.3,0.1,1.6,1391550300000
2014-02-04,NZD,PRIVAT_WAGE_EX_OVERTIM,Low,0.6,0.5,0.4,1391550300000
2014-02-04,NZD,LABOR_COST_PRIVAT_SECTOR,Low,0.6,0.5,0.4,1391550300000
2014-02-04,NZD,EMPLOY_CHANG,Medium,1.1,0.6,1.2,1391550300000
2014-02-04,NZD,EMPLOY_CHANG,Medium,3,2.4,2.4,1391550300000
2014-02-04,NZD,PARTICIP_RATE,Low,68.9,68.6,68.6,1391550300000
2014-02-04,AUD,AIG_PERFORM_SERVIC_INDEX,Medium,49.3,,46.1,1391553000000
2014-02-04,GBP,BRC_SHOP_PRICE_INDEX,Low,-1,-0.7,-0.8,1391558460000
2014-02-04,JPY,LABOR_CASH_EARNING,Low,0.8,,0.6,1391563800000
2014-02-05,CHF,UBS_REAL_ESTAT_BUBBL_INDEX,Medium,1.23,,1.2,1391583600000
2014-02-05,EUR,ITALIAN_PURCHAS_MANAG_INDEX_SERVIC,Low,49.4,48.9,47.9,1391589900000
2014-02-05,EUR,FRENCH_PURCHAS_MANAG_INDEX_SERVIC,Low,48.9,48.6,47.8,1391590200000
2014-02-05,EUR,GERMAN_PURCHAS_MANAG_INDEX_SERVIC,Medium,53.1,53.6,53.5,1391590500000
2014-02-05,EUR,ZONE_PURCHAS_MANAG_INDEX_SERVIC,Medium,51.6,51.9,51,1391590800000
2014-02-05,EUR,ZONE_PURCHAS_MANAG_INDEX_COMPOSIT,Medium,52.9,53.2,52.1,1391590800000
2014-02-05,GBP,PURCHAS_MANAG_INDEX_SERVIC,Medium,58.3,59,58.8,1391592600000
2014-02-05,GBP,OFFICI_RESERV_CHANG,Low,431,,-536,1391592600000
2014-02-05,EUR,ZONE_RETAIL_SALE,Low,-1.6,-0.7,0.9,1391594400000
2014-02-05,EUR,ZONE_RETAIL_SALE,Medium,-1,1.5,1.3,1391594400000
2014-02-05,USD,MBA_MORTGAG_APPLIC,Low,0.4,,-0.2,1391601600000
2014-02-05,USD,ADP_EMPLOY_CHANG,Medium,175,185,227,1391606100000
2014-02-05,CAD,BUILD_PERMIT,Low,-4.1,1.5,-6.6,1391607000000
2014-02-05,USD,ISM,Medium,54,53.7,53,1391612400000
2014-02-05,USD,DOE_CRUDE_OIL_INVENTORI,Low,440,2550,6421,1391614200000
2014-02-05,USD,DOE_CUSH_OK_CRUDE_INVENTORI,Low,-1553,,237,1391614200000
2014-02-05,USD,DOE_GASOLIN_INVENTORI,Low,505,1150,-819,1391614200000
2014-02-05,USD,DOE_DISTIL_INVENTORI,Low,-2360,-2500,-4584,1391614200000
2014-02-05,JPY,JAPAN_BUI_FOREIGN_BOND,Medium,-1815.8,,-357,1391644200000
2014-02-05,JPY,JAPAN_BUI_FOREIGN_STOCK,Medium,-107.1,,-152.6,1391644200000
2014-02-05,JPY,FOREIGN_BUI_JAPAN_BOND,Low,155.8,,623.3,1391644200000
2014-02-05,JPY,FOREIGN_BUI_JAPAN_STOCK,Low,-751.9,,-154.6,1391644200000
2014-02-05,AUD,TRADE_BALANC,Medium,468,-200,83,1391646600000
2014-02-05,AUD,RETAIL_SALE,Medium,0.5,0.5,0.7,1391646600000
2014-02-05,AUD,RETAIL_SALE_EX_INFLAT,Low,0.9,1.2,0.8,1391646600000
2014-02-05,AUD,NAB_BUSI_CONFID,Medium,8,,5,1391646600000
2014-02-05,JPY,TOKYO_AVERAG_OFFIC_VACANC,Low,7.18,,7.34,1391652000000
2014-02-06,CHF,SECO_CONSUM_CONFID,Medium,2,-1,-5,1391669100000
2014-02-06,CHF,TRADE_BALANC_SWISS_FRANC,Medium,0.5,,2.03,1391670000000
2014-02-06,CHF,EXPORT,Low,0.9,,3,1391670000000
2014-02-06,CHF,IMPORT,Low,1.2,,6.5,1391670000000
2014-02-06,GBP,HALIFAX_HOUS_PRICE_INDEX,Low,1.1,1,-0.5,1391673600000
2014-02-06,GBP,HALIFAX_HOUS_PRICE_INDEX,Low,7.3,7.2,7.5,1391673600000
2014-02-06,GBP,NEW_CAR_REGISTR,Low,7.6,,23.8,1391677200000
2014-02-06,EUR,GERMAN_FACTORI_ORDER,Low,-0.5,0.2,2.4,1391684400000
2014-02-06,EUR,GERMAN_FACTORI_ORDER,Medium,6,6.3,7.2,1391684400000
2014-02-06,GBP,BANK_ENGLAND_RATE_DECISION,High,0.5,0.5,0.5,1391688000000
2014-02-06,GBP,BOE_ASSET_PURCHAS_TARGET,High,375,375,375,1391688000000
2014-02-06,USD,CHALLENG_JOB_CUT,Low,11.6,,-5.9,1391689800000
2014-02-06,USD,RBC_CONSUM_OUTLOOK_INDEX,Low,50.4,,51.5,1391689800000
2014-02-06,EUR,EUROPEAN_CENTRAL_BANK_RATE_DECISION,High,0.25,0.25,0.25,1391690700000
2014-02-06,EUR,ECB_GINAL_LEND_FACIL,Medium,0.75,0.75,0.75,1391690700000
2014-02-06,CAD,INTERN_MERCHANDIS_TRADE,Low,-1.66,-0.65,-1.53,1391693400000
2014-02-06,USD,NONFARM_PRODUCT,Low,3.2,2.8,3.6,1391693400000
2014-02-06,USD,JOBLESS_CLAIM,Medium,331,335,351,1391693400000
2014-02-06,USD,TRADE_BALANC,Medium,-38.7,-36,-34.6,1391693400000
2014-02-06,USD,UNIT_LABOR_COST,Low,-1.6,-0.7,-2,1391693400000
2014-02-06,USD,CONTINU_CLAIM,Medium,2964,2998,2949,1391693400000
2014-02-06,CAD,IVEI_PURCHAS_MANAG_INDEX,Medium,56.8,51,46.3,1391698800000
2014-02-06,USD,EIA_NATUR_GAS_STORAG_CHANG,Low,-262,-273,-238,1391700600000
2014-02-06,AUD,AIG_PERFORM_CONSTRUCT_INDEX,Medium,48.2,,50.8,1391725800000
2014-02-06,JPY,OFFICI_RESERV_ASSET,Low,1277.1,,1266.8,1391730600000
2014-02-06,CNY,HSBC_KIT_SERVIC_PMI,Medium,50.7,,50.9,1391737500000
2014-02-07,JPY,COINCID_INDEX,Medium,111.7,111.5,110.7,1391749200000
2014-02-07,JPY,LEAD_INDEX,Medium,112.1,111.9,111,1391749200000
2014-02-07,AUD,FOREIGN_RESERV,Low,53.3,,59.5,1391751000000
2014-02-07,EUR,GERMAN_TRADE_BALANC,Medium,14.2,17.3,19.1,1391756400000
2014-02-07,EUR,GERMAN_CURRENT_ACCOUNT,Low,23.5,21.5,23.3,1391756400000
2014-02-07,EUR,GERMAN_EXPORT,Low,-0.9,0.8,0.7,1391756400000
2014-02-07,EUR,GERMAN_IMPORT,Low,-0.6,0.9,-2.3,1391756400000
2014-02-07,CHF,FOREIGN_CURRENC_RESERV,Low,437.7,435.8,435.2,1391760000000
2014-02-07,CHF,RETAIL_SALE_REAL,Medium,2.3,,4.2,1391760900000
2014-02-07,GBP,TOTAL_TRADE_BALANC_POUND,Medium,-1026,-3000,-3582,1391765400000
2014-02-07,GBP,INDUSTRI_PRODUCT,Low,0.4,0.6,-0.1,1391765400000
2014-02-07,GBP,INDUSTRI_PRODUCT,Medium,1.8,2.3,2.1,1391765400000
2014-02-07,GBP,VISIBL_TRADE_BALANC_POUND,Medium,-7717,-9300,-9783,1391765400000
2014-02-07,GBP,TRADE_BALANC_NON_EU_POUND,Low,-2198,-3100,-3048,1391765400000
2014-02-07,GBP,MANUFACTUR_PRODUCT,Low,0.3,0.6,-0.1,1391765400000
2014-02-07,GBP,MANUFACTUR_PRODUCT,Medium,1.5,2.3,2.2,1391765400000
2014-02-07,EUR,GERMAN_INDUSTRI_PRODUCT,Low,-0.6,0.3,2.4,1391770800000
2014-02-07,EUR,GERMAN_INDUSTRI_PRODUCT_WDA,Medium,2.6,3.5,3.8,1391770800000
2014-02-07,USD,CHANG_NONFARM_PAYROL,High,113,180,75,1391779800000
2014-02-07,USD,CHANG_MANUFACTUR_PAYROL,Low,21,10,8,1391779800000
2014-02-07,USD,AVERAG_HOURLI_EARNING,Medium,1.9,1.8,1.9,1391779800000
2014-02-07,USD,UNEMPLOY_RATE,Medium,12.7,,13.1,1391779800000
2014-02-07,USD,TWO_MONTH_PAYROL_NET_REVISION,Medium,34,,,1391779800000
2014-02-07,USD,CHANG_PRIVAT_PAYROL,Medium,142,185,89,1391779800000
2014-02-07,USD,UNEMPLOY_RATE,High,6.6,6.7,6.7,1391779800000
2014-02-07,USD,AVERAG_HOURLI_EARNING,Medium,0.2,0.2,0,1391779800000
2014-02-07,USD,AVERAG_WEEKLI_HOUR_ALL_EMPLOYE,Medium,34.4,34.4,34.4,1391779800000
2014-02-07,USD,CHANG_HOUSEHOLD_EMPLOY,Medium,638,,143,1391779800000
2014-02-07,USD,LABOR_FORC_PARTICIP_RATE,Medium,63,,62.8,1391779800000
2014-02-07,CAD,UNEMPLOY_RATE,High,7,7.1,7.2,1391779800000
2014-02-07,CAD,NET_CHANG_EMPLOY,High,29.4,20,-44,1391779800000
2014-02-07,CAD,FULL_TIME_EMPLOY_CHANG,Medium,50.5,,-56,1391779800000
2014-02-07,CAD,PART_TIME_EMPLOY_CHANG,Low,-21.1,,12.1,1391779800000
2014-02-07,CAD,PARTICIP_RATE,Low,66.3,66.4,66.4,1391779800000
2014-02-07,GBP,NIESR_GDP_ESTIM,High,0.8,,0.7,1391785200000
2014-02-07,USD,CONSUM_CRITE,Medium,18.756,12,12.396,1391803200000
2014-02-09,NZD,QV_HOUS_PRICE,Low,9.6,,10,1391986800000
2014-02-09,JPY,BANK_LEND_INCL_TRUST,Medium,2.3,,2.3,1391989800000
2014-02-09,JPY,BANK_LEND_BANK_EX_TRUST,Medium,2.5,,2.6,1391989800000
2014-02-09,JPY,CURRENT_ACCOUNT_TOTAL,Low,-638.6,-685.4,-592.8,1391989800000
2014-02-09,JPY,TRADE_BALANC_BOP_BASI,Medium,-1212.6,-1260,-1254.3,1391989800000
2014-02-09,JPY,HOUS_LOAN,Medium,2.9,,3,1391989800000
2014-02-09,JPY,ADJUSTED_CURRENT_ACCOUNT_TOTAL,Low,-196.7,-64,-46.6,1391989800000
2014-02-09,JPY,BOP_CURRENT_ACCOUNT_BALANC,Low,176.8,251.1,230.1,1391989800000
2014-02-10,JPY,BANKRUPTCI,Medium,-7.49,,-15.73,1392006600000
2014-02-10,JPY,CONSUM_CONFID_INDEX,Medium,40.5,42,41.3,1392008400000
2014-02-10,JPY,ECO_WATCHER_SURVEI_CURRENT,Medium,54.7,55.5,55.7,1392012000000
2014-02-10,JPY,ECO_WATCHER_SURVEI_OUTLOOK,Medium,49,,54.7,1392012000000
2014-02-10,CHF,UNEMPLOY_RATE,Medium,3.5,3.5,3.5,1392014700000
2014-02-10,CHF,UNEMPLOY_RATE,Medium,3.2,3.2,3.2,1392014700000
2014-02-10,GBP,LLOYD_EMPLOY_CONFID,Low,-2,,-12,1392024600000
2014-02-10,EUR,ZONE_SENTIX_INVESTOR_CONFID,Medium,13.3,10.1,11.9,1392024600000
2014-02-10,CAD,HOUS_START,Medium,180.2,185,187.1,1392038100000
2014-02-10,NZD,ANZ_TRUCKOMET_HEAVI,Low,1.7,,1.4,1392066000000
2014-02-10,GBP,BRC_SALE_LIKE_FOR_LIKE,Low,3.9,0.8,0.4,1392076860000
2014-02-10,AUD,VALU_LOAN,Low,-1.5,,2.2,1392078600000
2014-02-10,AUD,HOUS_PRICE_INDEX,Low,9.3,8.6,8,1392078600000
2014-02-10,AUD,HOME_LOAN,Medium,-1.9,0.7,1.4,1392078600000
2014-02-10,AUD,INVEST_LEND,Medium,2.9,,2,1392078600000
2014-02-10,AUD,NAB_BUSI_CONFID,Medium,8,,6,1392078600000
2014-02-10,AUD,NAB_BUSI_CONDITION,Low,4,,3,1392078600000
2014-02-10,AUD,HOUS_PRICE_INDEX,Low,3.4,3,2.4,1392078600000
2014-02-11,USD,NFIB_SMALL_BUSI_OPTIM,Low,94.1,93.9,93.9,1392121800000
2014-02-11,USD,JOLT_JOB_OPENING,Low,3990,3980,4033,1392130800000
2014-02-11,USD,WHOLESAL_INVENTORI,Low,0.3,0.5,0.5,1392130800000
2014-02-11,USD,WHOLESAL_TRADE_SALE,Low,0.5,0.7,1,1392130800000
2014-02-11,NZD,NZ_CARD_SPEND_RETAIL,Medium,-0.5,0.6,0.6,1392155100000
2014-02-11,NZD,NZ_CARD_SPEND,Medium,-0.1,,1,1392155100000
2014-02-11,AUD,WESTPAC_CONSUM_CONF_INDEX,Low,100.2,,103.3,1392161400000
2014-02-11,AUD,WESTPAC_CONSUM_CONFID,Medium,-3,,-1.7,1392161400000
2014-02-11,JPY,TERTIARI_INDUSTRI_INDEX,Medium,-0.4,-0.3,0.8,1392162600000
2014-02-11,JPY,JAPAN_MONEI_STOCK_CD,Low,4.4,4.2,4.3,1392162600000
2014-02-11,JPY,JAPAN_MONEI_STOCK,Low,3.5,3.4,3.4,1392162600000
2014-02-11,JPY,MACHIN_ORDER,Low,-15.7,-4,9.3,1392162600000
2014-02-11,JPY,MACHIN_ORDER,Medium,6.7,17.4,16.6,1392162600000
2014-02-11,AUD,SOLD_DES_CART_DE_CR_DIT,Low,50.1,,49.7,1392165000000
2014-02-11,AUD,CRITE_CARD_PURCHAS,Low,24.8,,22.4,1392165000000
2014-02-11,CNY,TRADE_BALANC,Medium,31.86,23.45,25.64,1392170700000
2014-02-11,CNY,EXPORT,Low,10.6,0.1,4.3,1392170700000
2014-02-11,CNY,IMPORT,Low,10,4,8.3,1392170700000
2014-02-12,JPY,MACHIN_TOOL_ORDER,Medium,39.6,,28.1,1392184800000
2014-02-12,CHF,CPI_EU_HARMON,Low,-0.6,-0.3,0.2,1392192900000
2014-02-12,CHF,CPI_EU_HARMON,Medium,0.2,0.4,0.3,1392192900000
2014-02-12,CHF,CPI,Low,-0.3,-0.3,-0.2,1392192900000
2014-02-12,CHF,CPI,Medium,0.1,0.1,0.1,1392192900000
2014-02-12,EUR,ZONE_INDUSTRI_PRODUCT,Low,-0.7,-0.3,1.6,1392199200000
2014-02-12,EUR,ZONE_INDUSTRI_PRODUCT_WDA,Medium,0.5,1.8,2.8,1392199200000
2014-02-12,USD,MBA_MORTGAG_APPLIC,Medium,-2,,0.4,1392206400000
2014-02-12,CAD,TERANET_NATION_BANK_HPI,Low,0.4,0,0.1,1392213600000
2014-02-12,CAD,TERANET_NATION_BANK_HP_INDEX,Low,159.93,,159.29,1392213600000
2014-02-12,CAD,TERANET_NATION_BANK_HPI,Low,4.5,,3.8,1392213600000
2014-02-12,USD,DOE_CRUDE_OIL_INVENTORI,Low,3267,2600,440,1392219000000
2014-02-12,USD,DOE_CUSH_OK_CRUDE_INVENTORI,Low,-2673,,-1553,1392219000000
2014-02-12,USD,DOE_GASOLIN_INVENTORI,Low,-1853,100,505,1392219000000
2014-02-12,USD,DOE_DISTIL_INVENTORI,Low,-731,-2125,-2360,1392219000000
2014-02-12,USD,MONTHLI_BUDGET_STATEM,Medium,-10.4,-10,2.9,1392231600000
2014-02-12,NZD,BUSI_NZ_PERFORM_MANUFACTUR_INDEX,Medium,56.2,,56.4,1392240600000
2014-02-12,JPY,DOMEST_CORPOR_GOOD_PRICE_INDEX,Low,2.4,2.4,2.5,1392249000000
2014-02-12,JPY,DOMEST_CORPOR_GOOD_PRICE_INDEX,Low,0.1,0.1,0.3,1392249000000
2014-02-12,AUD,CONSUM_INFLAT_EXPECT,Medium,2.3,,2.3,1392249600000
2014-02-12,GBP,RIC_HOUS_PRICE_BALANC,Medium,53,58,56,1392249660000
2014-02-12,AUD,EMPLOY_CHANG,High,-3.7,15,-23,1392251400000
2014-02-12,AUD,UNEMPLOY_RATE,High,6,5.9,5.8,1392251400000
2014-02-12,AUD,FULL_TIME_EMPLOY_CHANG,Medium,-7.1,,-32.1,1392251400000
2014-02-12,AUD,PART_TIME_EMPLOY_CHANG,Low,3.4,,9.1,1392251400000
2014-02-12,AUD,PARTICIP_RATE,Low,64.5,64.6,64.5,1392251400000
2014-02-13,JPY,TOKYO_CONDOMINIUM_SALE,Low,6.1,,6.1,1392264000000
2014-02-13,EUR,GERMAN_CPI_EU_HARMON,Medium,1.2,1.2,1.2,1392274800000
2014-02-13,EUR,GERMAN_CPI_EU_HARMON,Low,-0.7,-0.7,-0.7,1392274800000
2014-02-13,EUR,GERMAN_CPI,Low,-0.6,-0.6,-0.6,1392274800000
2014-02-13,EUR,GERMAN_CPI,Medium,1.3,1.3,1.3,1392274800000
2014-02-13,CHF,PRODUC_IMPORT_PRICE,Low,-0.3,-0.4,-0.4,1392279300000
2014-02-13,CAD,NEW_HOUS_PRICE_INDEX,Low,0.1,0.1,0,1392298200000
2014-02-13,CAD,NEW_HOUS_PRICE_INDEX,Medium,1.3,1.3,1.4,1392298200000
2014-02-13,USD,RETAIL_SALE_EX_AUTO_GAS,Low,-0.2,0.1,0.1,1392298200000
2014-02-13,USD,JOBLESS_CLAIM,Medium,339,330,331,1392298200000
2014-02-13,USD,RETAIL_SALE_CONTROL_GROUP,Medium,-0.3,0.2,0.3,1392298200000
2014-02-13,USD,CONTINU_CLAIM,Medium,2953,2960,2971,1392298200000
2014-02-13,USD,ADVANC_RETAIL_SALE,High,-0.4,-0.1,-0.1,1392298200000
2014-02-13,USD,BUSI_INVENTORI,Low,0.5,0.4,0.4,1392303600000
2014-02-13,USD,EIA_NATUR_GAS_STORAG_CHANG,Low,-237,-231,-262,1392305400000
2014-02-13,NZD,REINZ_HOUS_PRICE_INDEX,Low,-2.4,,-1,1392325380000
2014-02-13,NZD,REINZ_HOUS_SALE,Low,-4.3,,-1.1,1392325380000
2014-02-13,NZD,REINZ_HOUS_PRICE_INDEX,Low,3756.3,,3847.3,1392325380000
2014-02-13,NZD,FOOD_PRICE,Low,1.2,,-0.1,1392327900000
2014-02-13,JPY,JAPAN_BUI_FOREIGN_BOND,Medium,-617.2,,-1815.8,1392335400000
2014-02-13,JPY,JAPAN_BUI_FOREIGN_STOCK,Medium,-244.3,,-107.1,1392335400000
2014-02-13,JPY,FOREIGN_BUI_JAPAN_BOND,Low,345.9,,155.8,1392335400000
2014-02-13,JPY,FOREIGN_BUI_JAPAN_STOCK,Low,-76.4,,-751.9,1392335400000
2014-02-13,CNY,PPI,Medium,-1.6,-1.6,-1.4,1392341400000
2014-02-13,CNY,CPI,High,2.5,2.4,2.5,1392341400000
2014-02-13,NZD,NON_RESID_BOND_HOLD,Low,63.7,,65.1,1392343200000
2014-02-14,EUR,FRENCH_GDP,High,0.8,0.6,0.3,1392359400000
2014-02-14,EUR,FRENCH_GDP,Medium,0.3,0.2,0,1392359400000
2014-02-14,EUR,GERMAN_GDP,Medium,0.4,0.3,0.3,1392361200000
2014-02-14,EUR,GERMAN_GDP_WDA,High,1.4,1.3,0.6,1392361200000
2014-02-14,EUR,ITALIAN_GDP_WDA,Low,0.1,0.1,0,1392368400000
2014-02-14,EUR,ITALIAN_GDP_WDA,Medium,-0.8,-0.8,-1.9,1392368400000
2014-02-14,EUR,ITALIAN_GENER_GOVERN_DEBT,Low,2067.5,,2104.1,1392370200000
2014-02-14,GBP,CONSTRUCT_OUTPUT,Low,2,2,-4,1392370200000
2014-02-14,GBP,CONSTRUCT_OUTPUT,Low,6.3,6.4,2,1392370200000
2014-02-14,EUR,ZONE_TRADE_BALANC,Low,13.7,,16,1392372000000
2014-02-14,EUR,ZONE_TRADE_BALANC,Low,13.9,14.5,17,1392372000000
2014-02-14,EUR,ZONE_GDP,Medium,0.3,0.2,0.1,1392372000000
2014-02-14,EUR,ZONE_GDP,High,0.5,0.4,-0.3,1392372000000
2014-02-14,CAD,MANUFACTUR_SALE,Low,-0.9,0,0.5,1392384600000
2014-02-14,USD,IMPORT_PRICE_INDEX,Low,0.1,-0.1,0.2,1392384600000
2014-02-14,USD,IMPORT_PRICE_INDEX,Low,-1.5,-1.8,-1.1,1392384600000
2014-02-14,CAD,EXISTING_HOME_SALE,Low,-3.3,,-1.8,1392386400000
2014-02-14,USD,INDUSTRI_PRODUCT,Medium,-0.3,0.2,0.3,1392387300000
2014-02-14,USD,CAPAC_UTIL,Low,78.5,79.3,78.9,1392387300000
2014-02-14,USD,MANUFACTUR_PRODUCT,Medium,-0.8,0.1,0.3,1392387300000
2014-02-14,USD,UOF_MICHIGAN_CONFID,High,81.2,80.2,81.2,1392389700000
2014-02-16,NZD,PERFORM_SERVIC_INDEX,Low,58.1,,57.6,1392586200000
2014-02-16,NZD,RETAIL_SALE_EX_INFLAT,Medium,1.2,1.7,0.2,1392587100000
2014-02-16,JPY,GDP,High,0.3,0.7,0.3,1392594600000
2014-02-16,JPY,GDP_ANNUALIZED,High,1,2.8,1.1,1392594600000
2014-02-16,JPY,NOMIN_GDP,Medium,0.4,0.8,0.2,1392594600000
2014-02-16,JPY,GDP_DEFLAT,Low,-0.4,-0.2,-0.4,1392594600000
2014-02-16,JPY,GDP_CONSUM_SPEND,Low,0.5,0.8,0.2,1392594600000
2014-02-16,JPY,GDP_BUSI_SPEND,Low,1.3,1.8,0.2,1392594600000
2014-02-16,GBP,RIGHTMOV_HOUS_PRICE,Low,6.9,,6.3,1392595260000
2014-02-16,GBP,RIGHTMOV_HOUS_PRICE,Low,3.3,,1,1392595260000
2014-02-16,AUD,NEW_MOTOR_VEHICL_SALE,Low,-3.5,,1.4,1392597000000
2014-02-16,AUD,NEW_MOTOR_VEHICL_SALE,Low,-3,,-0.1,1392597000000
2014-02-17,JPY,INDUSTRI_PRODUCT,Low,0.9,,1.1,1392611400000
2014-02-17,JPY,INDUSTRI_PRODUCT,Medium,7.1,,7.3,1392611400000
2014-02-17,JPY,CAPAC_UTIL,Low,2.2,,-0.5,1392611400000
2014-02-17,CNY,FOREIGN_DIRECT_INVEST,Low,16.1,2.5,3.3,1392686160000
2014-02-17,JPY,BOJ_MONETARI_BASE_TARGET,Medium,270,270,270,1392690480000
2014-02-18,JPY,MACHIN_TOOL_ORDER,Medium,40.3,,39.6,1392703200000
2014-02-18,EUR,EU_NEW_CAR_REGISTR,Low,5.5,,13.3,1392706800000
2014-02-18,EUR,ZONE_CURRENT_ACCOUNT,Low,33.2,,27.2,1392714000000
2014-02-18,EUR,ZONE_CURRENT_ACCOUNT,Low,21.3,,23.3,1392714000000
2014-02-18,GBP,CPI,Medium,-0.6,-0.5,0.4,1392715800000
2014-02-18,GBP,CPI,High,1.9,2,2,1392715800000
2014-02-18,GBP,CORE_CPI,High,1.6,1.9,1.7,1392715800000
2014-02-18,GBP,RETAIL_PRICE_INDEX,Low,252.6,252.5,253.4,1392715800000
2014-02-18,GBP,RETAIL_PRICE_INDEX,Low,-0.3,-0.4,0.5,1392715800000
2014-02-18,GBP,RETAIL_PRICE_INDEX,Low,2.8,2.7,2.7,1392715800000
2014-02-18,GBP,PPI_OUTPUT,Low,0.3,0,0,1392715800000
2014-02-18,GBP,RETAIL_PRICE_INDEX_EX_MORT_INTPAY,Low,2.8,2.7,2.8,1392715800000
2014-02-18,GBP,PPI_INPUT,Low,-0.9,-0.4,0.2,1392715800000
2014-02-18,GBP,PPI_INPUT,Low,-3.1,-2.9,-1,1392715800000
2014-02-18,GBP,PPI_OUTPUT,Low,1.2,0.7,1,1392715800000
2014-02-18,GBP,PPI_OUTPUT_CORE,Low,0.5,0.1,0.1,1392715800000
2014-02-18,GBP,PPI_OUTPUT_CORE,Low,0.9,0.7,1,1392715800000
2014-02-18,GBP,DCLG_UK_HOUS_PRICE,Low,5.5,6,5.4,1392715800000
2014-02-18,EUR,GERMAN_ZEW_SURVEI_CURRENT_SITUAT,Medium,50,44,41.2,1392717600000
2014-02-18,EUR,GERMAN_ZEW_SURVEI_ECONOM_SENTIM,High,55.7,61.5,61.7,1392717600000
2014-02-18,EUR,ZONE_ZEW_SURVEI_ECONOM_SENTIM,Medium,68.5,,73.3,1392717600000
2014-02-18,CAD,INTERN_SECUR_TRANSACT,Low,-4.28,,9.07,1392730200000
2014-02-18,USD,EMPIR_MANUFACTUR,Low,4.48,9,12.51,1392730200000
2014-02-18,USD,NET_LONG_TERM_TIC_FLOW,Medium,-45.9,30,-28,1392732000000
2014-02-18,USD,TOTAL_NET_TIC_FLOW,Low,-119.6,,-16.6,1392732000000
2014-02-18,USD,NAHB_HOUS_KET_INDEX,Medium,46,56,56,1392735600000
2014-02-18,AUD,CONFER_BOARD_LEAD_INDEX,Low,0.8,,0.2,1392764400000
2014-02-18,AUD,WESTPAC_LEAD_INDEX,Medium,-0.2,,0.1,1392766200000
2014-02-18,AUD,SKILL_VACANC,Low,1.4,,1.7,1392768000000
2014-02-18,AUD,WAGE_COST_INDEX,Low,0.7,0.6,0.5,1392769800000
2014-02-18,AUD,WAGE_COST_INDEX,Low,2.6,2.5,2.7,1392769800000
2014-02-18,CNY,MNI_RUARI_BUSI,Low,50.2,,52.2,1392774300000
2014-02-19,JPY,ALL_INDUSTRI_ACTIV_INDEX,Medium,-0.1,0.1,0.4,1392784200000
2014-02-19,JPY,LEAD_INDEX,Medium,111.7,,112.1,1392786000000
2014-02-19,JPY,COINCID_INDEX,Medium,111.7,,111.7,1392786000000
2014-02-19,JPY,NATWID_DEPART_STORE_SALE,Low,2.9,,1.7,1392787800000
2014-02-19,JPY,TOKYO_DEPART_STORE_SALE,Low,5.4,,3.6,1392787800000
2014-02-19,GBP,CLAIMANT_COUNT_RATE,Medium,3.6,3.6,3.7,1392802200000
2014-02-19,GBP,JOBLESS_CLAIM,Medium,-27.6,-20,-27.7,1392802200000
2014-02-19,GBP,AVERAG_WEEKLI_EARNING,Medium,1.1,1,0.9,1392802200000
2014-02-19,GBP,WEEKLI_EARNING_EX_BONU,Medium,1,0.9,0.9,1392802200000
2014-02-19,GBP,ILO_UNEMPLOY_RATE,Medium,7.2,7.1,7.1,1392802200000
2014-02-19,GBP,EMPLOY_CHANG_M,Medium,193,250,280,1392802200000
2014-02-19,EUR,ZONE_CONSTRUCT_OUTPUT,Low,0.9,,-0.2,1392804000000
2014-02-19,EUR,ZONE_CONSTRUCT_OUTPUT_WDA,Low,-0.2,,-1.6,1392804000000
2014-02-19,CHF,ZEW_SURVEI_EXPECT,Medium,28.7,,36.4,1392804000000
2014-02-19,USD,MBA_MORTGAG_APPLIC,Medium,-4.1,,-2,1392811200000
2014-02-19,USD,PPI,Low,1.2,1.2,1.1,1392816600000
