Date,CURRFX.NZDCHF.1
2005-08-22,0.884715
2005-08-21,0.885021
2005-08-20,0.884827
2005-08-19,0.884662
2005-08-18,0.884165
2005-08-17,0.883966
2005-08-16,0.884096
2005-08-15,0.882736
2005-08-14,0.883123
2005-08-13,0.881968
2005-08-12,0.877729
2005-08-11,0.873874
2005-08-10,0.872313
2005-08-09,0.872829
2005-08-08,0.871863
2005-08-07,0.872348
2005-08-06,0.871112
2005-08-05,0.870266
2005-08-04,0.874253
2005-08-03,0.876764
2005-08-02,0.875859
2005-08-01,0.877726
2005-07-31,0.877281
2005-07-30,0.87741
2005-07-29,0.879304
2005-07-28,0.882758
2005-07-27,0.886229
2005-07-26,0.888029
2005-07-25,0.889721
2005-07-24,0.889288
2005-07-23,0.885552
2005-07-22,0.876068
2005-07-21,0.872654
2005-07-20,0.876456
2005-07-19,0.875358
2005-07-18,0.872627
2005-07-17,0.872165
2005-07-16,0.871782
2005-07-15,0.870327
2005-07-14,0.870025
2005-07-13,0.873043
2005-07-12,0.875186
2005-07-11,0.875491
2005-07-10,0.874625
2005-07-09,0.874085
2005-07-08,0.875008
2005-07-07,0.879426
2005-07-06,0.883471
2005-07-05,0.885777
2005-07-04,0.88527
2005-07-03,0.884227
2005-07-02,0.887209
2005-07-01,0.893826
2005-06-30,0.897325
2005-06-29,0.897609
2005-06-28,0.898848
2005-06-27,0.899271
2005-06-26,0.898527
2005-06-25,0.900393
2005-06-24,0.906593
2005-06-23,0.910364
2005-06-22,0.908935
2005-06-21,0.907235
2005-06-20,0.903602
2005-06-19,0.902623
2005-06-18,0.904718
2005-06-17,0.908604
2005-06-16,0.904964
2005-06-15,0.90056
2005-06-14,0.896338
2005-06-13,0.896073
2005-06-12,0.895383
2005-06-11,0.894413
2005-06-10,0.893086
2005-06-09,0.891664
2005-06-08,0.888059
2005-06-07,0.882095
2005-06-06,0.877448
2005-06-05,0.877728
2005-06-04,0.876542
2005-06-03,0.875846
2005-06-02,0.875852
2005-06-01,0.879629
2005-05-31,0.880943
2005-05-30,0.880061
2005-05-29,0.880073
2005-05-28,0.879039
2005-05-27,0.876333
2005-05-26,0.876334
2005-05-25,0.876622
2005-05-24,0.874625
2005-05-23,0.87478
2005-05-22,0.874037
2005-05-21,0.872384
2005-05-20,0.869837
2005-05-19,0.869293
2005-05-18,0.866275
2005-05-17,0.866429
2005-05-16,0.872425
2005-05-15,0.872869
2005-05-14,0.872328
2005-05-13,0.875921
2005-05-12,0.879746
2005-05-11,0.881185
2005-05-10,0.881185
2005-05-09,0.883652
2005-05-08,0.883179
2005-05-07,0.881402
2005-05-06,0.87626
2005-05-05,0.872856
2005-05-04,0.871178
2005-05-03,0.874118
2005-05-02,0.876166
2005-05-01,0.874896
2005-04-30,0.872012
2005-04-29,0.865489
2005-04-28,0.85904
2005-04-27,0.861338
2005-04-26,0.864175
2005-04-25,0.864175
2005-04-24,0.863538
2005-04-23,0.862981
2005-04-22,0.859331
2005-04-21,0.855976
2005-04-20,0.853415
2005-04-19,0.855205
2005-04-18,0.859555
2005-04-17,0.864939
2005-04-16,0.864939
2005-04-15,0.873103
2005-04-14,0.867563
2005-04-13,0.863204
2005-04-12,0.859763
2005-04-11,0.858185
2005-04-10,0.858197
2005-04-09,0.859162
2005-04-08,0.859254
2005-04-07,0.857113
2005-04-06,0.85521
2005-04-05,0.855
2005-04-04,0.853171
2005-04-03,0.852721
2005-04-02,0.852098
2005-04-01,0.850065
2005-03-31,0.849826
2005-03-30,0.852779
2005-03-29,0.854615
2005-03-28,0.856965
2005-03-27,0.856821
2005-03-26,0.856412
2005-03-25,0.857245
2005-03-24,0.862877
2005-03-23,0.867969
2005-03-22,0.866613
2005-03-21,0.866454
2005-03-20,0.86689
2005-03-19,0.864165
2005-03-18,0.858896
2005-03-17,0.859585
2005-03-16,0.859998
2005-03-15,0.853716
2005-03-14,0.850785
2005-03-13,0.851524
2005-03-12,0.851524
2005-03-11,0.85405
2005-03-10,0.857852
2005-03-09,0.861236
2005-03-08,0.862118
2005-03-07,0.857331
2005-03-06,0.856456
2005-03-05,0.857384
2005-03-04,0.856612
2005-03-03,0.850691
2005-03-02,0.846089
2005-03-01,0.842362
2005-02-28,0.838844
2005-02-27,0.839797
2005-02-26,0.841676
2005-02-25,0.842444
2005-02-24,0.841279
2005-02-23,0.848567
2005-02-22,0.857245
2005-02-21,0.856448
2005-02-20,0.855962
2005-02-19,0.853492
2005-02-18,0.848671
2005-02-17,0.849527
2005-02-16,0.854165
2005-02-15,0.859354
2005-02-14,0.863154
2005-02-13,0.861626
2005-02-12,0.861626
2005-02-11,0.857552
2005-02-10,0.85465
2005-02-09,0.854158
2005-02-08,0.857981
2005-02-07,0.860638
2005-02-06,0.860559
2005-02-05,0.857693
2005-02-04,0.852592
2005-02-03,0.849891
2005-02-02,0.846171
2005-02-01,0.844029
2005-01-31,0.843406
2005-01-30,0.843775
2005-01-29,0.845213
2005-01-28,0.847162
2005-01-27,0.846408
2005-01-26,0.846408
2005-01-25,0.845335
2005-01-24,0.845959
2005-01-23,0.846566
2005-01-22,0.843403
2005-01-21,0.836055
2005-01-20,0.829095
2005-01-19,0.823914
2005-01-18,0.824494
2005-01-17,0.825799
2005-01-16,0.825305
2005-01-15,0.825814
2005-01-14,0.825641
2005-01-13,0.825788
2005-01-12,0.823266
2005-01-11,0.820713
2005-01-10,0.821666
2005-01-09,0.822684
2005-01-08,0.821458
2005-01-07,0.818121
2005-01-06,0.818249
2005-01-05,0.819655
2005-01-04,0.819243
2005-01-03,0.819728
2005-01-02,0.818668
2005-01-01,0.816435
