Date,CURRFX.GBPCHF.1
2005-03-23,2.23836
2005-03-22,2.23599
2005-03-21,2.23205
2005-03-20,2.23708
2005-03-19,2.23237
2005-03-18,2.22406
2005-03-17,2.223
2005-03-16,2.22393
2005-03-15,2.21807
2005-03-14,2.21601
2005-03-13,2.2142
2005-03-12,2.21503
2005-03-11,2.22171
2005-03-10,2.23342
2005-03-09,2.24387
2005-03-08,2.24884
2005-03-07,2.24956
2005-03-06,2.24783
2005-03-05,2.25031
2005-03-04,2.2501
2005-03-03,2.24279
2005-03-02,2.23589
2005-03-01,2.23149
2005-02-28,2.23115
2005-02-27,2.23071
2005-02-26,2.2318
2005-02-25,2.22887
2005-02-24,2.21898
2005-02-23,2.22501
2005-02-22,2.24282
2005-02-21,2.24313
2005-02-20,2.24146
2005-02-19,2.24171
2005-02-18,2.24126
2005-02-17,2.2458
2005-02-16,2.26068
2005-02-15,2.26319
2005-02-14,2.25997
2005-02-13,2.26065
2005-02-12,2.26065
2005-02-11,2.25952
2005-02-10,2.26295
2005-02-09,2.26764
2005-02-08,2.27155
2005-02-07,2.26819
2005-02-06,2.2725
2005-02-05,2.2679
2005-02-04,2.25743
2005-02-03,2.24581
2005-02-02,2.24107
2005-02-01,2.24006
2005-01-31,2.23968
2005-01-30,2.23914
2005-01-29,2.23819
2005-01-28,2.23389
2005-01-27,2.22691
2005-01-26,2.22487
2005-01-25,2.22587
2005-01-24,2.22661
2005-01-23,2.22612
2005-01-22,2.22612
2005-01-21,2.22417
2005-01-20,2.21746
2005-01-19,2.209
2005-01-18,2.20356
2005-01-17,2.20714
2005-01-16,2.20663
2005-01-15,2.20713
2005-01-14,2.20632
2005-01-13,2.21258
2005-01-12,2.21955
2005-01-11,2.21674
2005-01-10,2.21097
2005-01-09,2.21601
2005-01-08,2.20986
2005-01-07,2.2016
2005-01-06,2.20041
2005-01-05,2.19388
2005-01-04,2.18744
2005-01-03,2.18651
2005-01-02,2.18781
2005-01-01,2.1836
