Date,CURRFX.NZDJPY.1
2005-07-21,76.2361
2005-07-20,75.9758
2005-07-19,75.7202
2005-07-18,75.5891
2005-07-17,75.5739
2005-07-16,75.678
2005-07-15,75.6713
2005-07-14,75.6465
2005-07-13,76.0208
2005-07-12,75.8158
2005-07-11,75.6264
2005-07-10,75.559
2005-07-09,75.4223
2005-07-08,75.4468
2005-07-07,75.5633
2005-07-06,75.6471
2005-07-05,76.0093
2005-07-04,76.2548
2005-07-03,76.5386
2005-07-02,76.5386
2005-07-01,77.24
2005-06-30,77.203
2005-06-29,77.1416
2005-06-28,77.1922
2005-06-27,76.8882
2005-06-26,76.8774
2005-06-25,76.9359
2005-06-24,77.3429
2005-06-23,77.8807
2005-06-22,77.8914
2005-06-21,78.0956
2005-06-20,77.9046
2005-06-19,77.9275
2005-06-18,77.9048
2005-06-17,77.8937
2005-06-16,77.6693
2005-06-15,77.3399
2005-06-14,77.0405
2005-06-13,76.6931
2005-06-12,76.689
2005-06-11,76.5746
2005-06-10,76.4415
2005-06-09,76.2673
2005-06-08,76.0162
2005-06-07,75.6245
2005-06-06,75.4204
2005-06-05,75.4366
2005-06-04,75.5146
2005-06-03,75.8101
2005-06-02,75.961
2005-06-01,76.5539
2005-05-31,76.9173
2005-05-30,77.1173
2005-05-29,77.2222
2005-05-28,76.946
2005-05-27,76.6649
2005-05-26,76.8552
2005-05-25,76.686
2005-05-24,76.5498
2005-05-23,76.6577
2005-05-22,76.6162
2005-05-21,76.6064
2005-05-20,76.5013
2005-05-19,76.24
2005-05-18,75.866
2005-05-17,75.8063
2005-05-16,76.4235
2005-05-15,76.469
2005-05-14,76.566
2005-05-13,76.9207
2005-05-12,77.2149
2005-05-11,77.206
2005-05-10,77.0451
2005-05-09,76.9622
2005-05-08,76.9144
2005-05-07,76.8844
2005-05-06,76.7421
2005-05-05,76.5182
2005-05-04,76.3709
2005-05-03,76.7005
2005-05-02,76.9329
2005-05-01,76.7207
2005-04-30,76.8733
2005-04-29,76.9017
2005-04-28,76.4166
2005-04-27,76.7562
2005-04-26,77.0313
2005-04-25,77.2597
2005-04-24,77.4767
2005-04-23,77.6682
2005-04-22,77.7713
2005-04-21,77.5723
2005-04-20,77.2383
2005-04-19,77.1364
2005-04-18,77.1039
2005-04-17,77.4401
2005-04-16,77.4401
2005-04-15,77.9439
2005-04-14,77.7267
2005-04-13,77.7067
2005-04-12,77.7039
2005-04-11,77.6016
2005-04-10,77.624
2005-04-09,77.5244
2005-04-08,77.3692
2005-04-07,77.141
2005-04-06,76.6798
2005-04-05,76.4997
2005-04-04,76.1638
2005-04-03,76.0589
2005-04-02,76.2547
2005-04-01,76.1878
2005-03-31,76.1161
2005-03-30,76.1564
2005-03-29,75.9206
2005-03-28,75.9438
2005-03-27,75.8683
2005-03-26,75.8683
2005-03-25,75.9107
2005-03-24,76.5494
2005-03-23,77.2549
2005-03-22,77.5733
2005-03-21,77.9445
2005-03-20,77.9738
2005-03-19,77.8711
2005-03-18,77.6333
2005-03-17,77.5004
2005-03-16,77.4045
2005-03-15,77.2094
2005-03-14,76.8501
2005-03-13,76.8962
2005-03-12,76.8962
2005-03-11,76.8962
2005-03-10,77.0797
2005-03-09,77.4231
2005-03-08,77.16
2005-03-07,76.8305
2005-03-06,76.7438
2005-03-05,76.6732
2005-03-04,76.3701
2005-03-03,75.9959
2005-03-02,75.9171
2005-03-01,75.9819
2005-02-28,75.9805
2005-02-27,76.0571
2005-02-26,76.0429
2005-02-25,75.9576
2005-02-24,75.7445
2005-02-23,76.0294
2005-02-22,76.5347
2005-02-21,76.4386
2005-02-20,76.4075
2005-02-19,76.175
2005-02-18,75.5538
2005-02-17,75.0853
2005-02-16,74.9108
2005-02-15,75.2051
2005-02-14,75.3376
2005-02-13,75.4216
2005-02-12,75.3552
2005-02-11,74.8856
2005-02-10,74.1743
2005-02-09,73.7121
2005-02-08,73.6754
2005-02-07,74.022
2005-02-06,73.8859
2005-02-05,73.9689
2005-02-04,74.1333
2005-02-03,73.9835
2005-02-02,73.7207
2005-02-01,73.5626
2005-01-31,73.4929
2005-01-30,73.5253
2005-01-29,73.6411
2005-01-28,73.7207
2005-01-27,73.7929
2005-01-26,73.6758
2005-01-25,73.3061
2005-01-24,73.3267
2005-01-23,73.3776
2005-01-22,73.1703
2005-01-21,72.579
2005-01-20,71.7661
2005-01-19,71.0982
2005-01-18,71.1917
2005-01-17,71.3794
2005-01-16,71.6407
2005-01-15,71.6407
2005-01-14,72.2598
2005-01-13,72.3234
2005-01-12,72.1959
2005-01-11,72.4602
2005-01-10,72.6963
2005-01-09,72.7839
2005-01-08,72.9527
2005-01-07,73.0685
2005-01-06,73.0317
2005-01-05,73.3751
2005-01-04,73.4836
2005-01-03,73.7682
2005-01-02,73.6126
2005-01-01,73.7521
