Date,CURRFX.NZDCAD.1
2005-08-16,0.846335
2005-08-15,0.847048
2005-08-14,0.847112
2005-08-13,0.847457
2005-08-12,0.845409
2005-08-11,0.841463
2005-08-10,0.840444
2005-08-09,0.841041
2005-08-08,0.839846
2005-08-07,0.840161
2005-08-06,0.839297
2005-08-05,0.839418
2005-08-04,0.839231
2005-08-03,0.833526
2005-08-02,0.830987
2005-08-01,0.833573
2005-07-31,0.832774
2005-07-30,0.836209
2005-07-29,0.841885
2005-07-28,0.840303
2005-07-27,0.836942
2005-07-26,0.835633
2005-07-25,0.836545
2005-07-24,0.836241
2005-07-23,0.834824
2005-07-22,0.831298
2005-07-21,0.825508
2005-07-20,0.823245
2005-07-19,0.823388
2005-07-18,0.822077
2005-07-17,0.820878
2005-07-16,0.820878
2005-07-15,0.816579
2005-07-14,0.81742
2005-07-13,0.825584
2005-07-12,0.824663
2005-07-11,0.821821
2005-07-10,0.821008
2005-07-09,0.822415
2005-07-08,0.829202
2005-07-07,0.836633
2005-07-06,0.842149
2005-07-05,0.845707
2005-07-04,0.848743
2005-07-03,0.846529
2005-07-02,0.848774
2005-07-01,0.855075
2005-06-30,0.860503
2005-06-29,0.865587
2005-06-28,0.871408
2005-06-27,0.870043
2005-06-26,0.868698
2005-06-25,0.869931
2005-06-24,0.875688
2005-06-23,0.884383
2005-06-22,0.883962
2005-06-21,0.882926
2005-06-20,0.881436
2005-06-19,0.88162
2005-06-18,0.882247
2005-06-17,0.883037
2005-06-16,0.883403
2005-06-15,0.885926
2005-06-14,0.884871
2005-06-13,0.883561
2005-06-12,0.883398
2005-06-11,0.88693
2005-06-10,0.892775
2005-06-09,0.889753
2005-06-08,0.886852
2005-06-07,0.878358
2005-06-06,0.871465
2005-06-05,0.870995
2005-06-04,0.873112
2005-06-03,0.872677
2005-06-02,0.874403
2005-06-01,0.887448
2005-05-31,0.894396
2005-05-30,0.89579
2005-05-29,0.896771
2005-05-28,0.897549
2005-05-27,0.89994
2005-05-26,0.901344
2005-05-25,0.897553
2005-05-24,0.895263
2005-05-23,0.896456
2005-05-22,0.895584
2005-05-21,0.89661
2005-05-20,0.897841
2005-05-19,0.89876
2005-05-18,0.896331
2005-05-17,0.898591
2005-05-16,0.901138
2005-05-15,0.901046
2005-05-14,0.900433
2005-05-13,0.904017
2005-05-12,0.908679
2005-05-11,0.904866
2005-05-10,0.906018
2005-05-09,0.909361
2005-05-08,0.909575
2005-05-07,0.911918
2005-05-06,0.914868
2005-05-05,0.912641
2005-05-04,0.912063
2005-05-03,0.917573
2005-05-02,0.922312
2005-05-01,0.921659
2005-04-30,0.916719
2005-04-29,0.907773
2005-04-28,0.900582
2005-04-27,0.901134
2005-04-26,0.901874
2005-04-25,0.902655
2005-04-24,0.90318
2005-04-23,0.903008
2005-04-22,0.90209
2005-04-21,0.900211
2005-04-20,0.895473
2005-04-19,0.893482
2005-04-18,0.892061
2005-04-17,0.893305
2005-04-16,0.893305
2005-04-15,0.896615
2005-04-14,0.895353
2005-04-13,0.891528
2005-04-12,0.885901
2005-04-11,0.880912
2005-04-10,0.880773
2005-04-09,0.876929
2005-04-08,0.870752
2005-04-07,0.867872
2005-04-06,0.864004
2005-04-05,0.863525
2005-04-04,0.86047
2005-04-03,0.859686
2005-04-02,0.86096
2005-04-01,0.860646
2005-03-31,0.86013
2005-03-30,0.861318
2005-03-29,0.865839
2005-03-28,0.869851
2005-03-27,0.869837
2005-03-26,0.86865
2005-03-25,0.868734
2005-03-24,0.877472
2005-03-23,0.886613
2005-03-22,0.892409
2005-03-21,0.894439
2005-03-20,0.894172
2005-03-19,0.894389
2005-03-18,0.894255
2005-03-17,0.895758
2005-03-16,0.892527
2005-03-15,0.890787
2005-03-14,0.891464
2005-03-13,0.890969
2005-03-12,0.890969
2005-03-11,0.890664
2005-03-10,0.894042
2005-03-09,0.900429
2005-03-08,0.903707
2005-03-07,0.902577
2005-03-06,0.902688
2005-03-05,0.902688
2005-03-04,0.90309
2005-03-03,0.901298
2005-03-02,0.899882
2005-03-01,0.895875
2005-02-28,0.894354
2005-02-27,0.895188
2005-02-26,0.895322
2005-02-25,0.894387
2005-02-24,0.893032
2005-02-23,0.89269
2005-02-22,0.893604
2005-02-21,0.891068
2005-02-20,0.89077
2005-02-19,0.887256
2005-02-18,0.88183
2005-02-17,0.882442
2005-02-16,0.881391
2005-02-15,0.88201
2005-02-14,0.881714
2005-02-13,0.881317
2005-02-12,0.882276
2005-02-11,0.881399
2005-02-10,0.876271
2005-02-09,0.874148
2005-02-08,0.882265
2005-02-07,0.887322
2005-02-06,0.887326
2005-02-05,0.884678
2005-02-04,0.882365
2005-02-03,0.882409
2005-02-02,0.880428
2005-02-01,0.880891
2005-01-31,0.880494
2005-01-30,0.881937
2005-01-29,0.884079
2005-01-28,0.884457
2005-01-27,0.880859
2005-01-26,0.876407
2005-01-25,0.873167
2005-01-24,0.870024
2005-01-23,0.870312
2005-01-22,0.871234
2005-01-21,0.866215
2005-01-20,0.85702
2005-01-19,0.849357
2005-01-18,0.848978
2005-01-17,0.85156
2005-01-16,0.849978
2005-01-15,0.849014
2005-01-14,0.84782
2005-01-13,0.8492
2005-01-12,0.8492
2005-01-11,0.850537
2005-01-10,0.854424
2005-01-09,0.855318
2005-01-08,0.857472
2005-01-07,0.859527
2005-01-06,0.85752
2005-01-05,0.859039
2005-01-04,0.861979
2005-01-03,0.864
2005-01-02,0.863564
2005-01-01,0.863037
